Function Stack	CPU Time:Total	CPU Time:Effective Time:Total	CPU Time:Spin Time:Total	CPU Time:Overhead Time:Total	CPU Time:Self	CPU Time:Effective Time:Self	CPU Time:Spin Time:Self	CPU Time:Overhead Time:Self	Module	Function (Full)	Source File	Start Address
                 decode_cabac_residual_internal_skip	0.255100	0.255100			0.0	0.0	0.0	0.0	libavcodec.so.62	decode_cabac_residual_internal_skip	h264_cabac.c	0x3c7402
                  get_cabac	0.255100	0.255100			0.0	0.0	0.0	0.0	libavcodec.so.62	get_cabac	cabac_functions.h	0x3c3580
                   get_cabac_inline_x86	0.255100	0.255100			0.008264	0.008264	0.0	0.0	libavcodec.so.62	get_cabac_inline_x86	cabac.h	0x3c3580
              decode_cabac_mb_mvd	6.140122	6.140122			0.054353	0.054353	0.0	0.0	libavcodec.so.62	decode_cabac_mb_mvd	h264_cabac.c	0x3c7980
               get_cabac	2.677769	2.677769			0.0	0.0	0.0	0.0	libavcodec.so.62	get_cabac	cabac_functions.h	0x3c3580
                get_cabac_inline_x86	2.677769	2.677769			0.086751	0.086751	0.0	0.0	libavcodec.so.62	get_cabac_inline_x86	cabac.h	0x3c3580
               get_cabac	1.275702	1.275702			0.0	0.0	0.0	0.0	libavcodec.so.62	get_cabac	cabac_functions.h	0x3c79d0
                get_cabac_inline_x86	1.275702	1.275702			0.041329	0.041329	0.0	0.0	libavcodec.so.62	get_cabac_inline_x86	cabac.h	0x3c79d0
               get_cabac_bypass_sign_x86	0.508926	0.508926			0.016488	0.016488	0.0	0.0	libavcodec.so.62	get_cabac_bypass_sign_x86	cabac.h	0x3c7b8e
              decode_cabac_residual_nondc_internal_skip	5.016190	5.016190			0.008256	0.008256	0.0	0.0	libavcodec.so.62	decode_cabac_residual_nondc_internal_skip	h264_cabac.c	0x3c7400
               decode_cabac_residual_internal_skip	4.761345	4.761345			0.0	0.0	0.0	0.0	libavcodec.so.62	decode_cabac_residual_internal_skip	h264_cabac.c	0x3c7402
                decode_significance_skip_x86	3.724228	3.724228			0.120653	0.120653	0.0	0.0	libavcodec.so.62	decode_significance_skip_x86	h264_cabac.c	0x3c5280
                get_cabac	0.526027	0.526027			0.0	0.0	0.0	0.0	libavcodec.so.62	get_cabac	cabac_functions.h	0x3c3580
                 get_cabac_inline_x86	0.526027	0.526027			0.017042	0.017042	0.0	0.0	libavcodec.so.62	get_cabac_inline_x86	cabac.h	0x3c3580
                get_cabac_bypass_x86	0.255766	0.255766			0.008286	0.008286	0.0	0.0	libavcodec.so.62	get_cabac_bypass_x86	cabac.h	0x3c7720
                get_cabac	0.255323	0.255323			0.0	0.0	0.0	0.0	libavcodec.so.62	get_cabac	cabac_functions.h	0x3c7540
                 get_cabac_inline_x86	0.255323	0.255323			0.008272	0.008272	0.0	0.0	libavcodec.so.62	get_cabac_inline_x86	cabac.h	0x3c7540
              decode_mb_skip	4.098571	4.098571			0.0	0.0	0.0	0.0	libavcodec.so.62	decode_mb_skip	h264_mvpred.h	0x3c9e57
               ff_h264_pred_direct_motion	2.060520	2.060520			0.0	0.0	0.0	0.0	libavcodec.so.62	ff_h264_pred_direct_motion	h264_direct.c	0x3d7260
                pred_spatial_direct_motion	2.060520	2.060520			0.058484	0.058484	0.0	0.0	libavcodec.so.62	pred_spatial_direct_motion	h264_direct.c	0x3d727b
                 fill_rectangle	0.255292	0.255292			0.008271	0.008271	0.0	0.0	libavcodec.so.62	fill_rectangle	rectangle.h	0x3d89b6
               fill_decode_caches	1.782189	1.782189			0.057737	0.057737	0.0	0.0	libavcodec.so.62	fill_decode_caches	h264_mvpred.h	0x3c3850
               fill_decode_neighbors	0.255862	0.255862			0.008289	0.008289	0.0	0.0	libavcodec.so.62	fill_decode_neighbors	h264_mvpred.h	0x3c3620
              fill_decode_caches	2.806036	2.806036			0.090907	0.090907	0.0	0.0	libavcodec.so.62	fill_decode_caches	h264_mvpred.h	0x3c3850
              decode_cabac_mb_cbp_luma	1.909204	1.909204			0.008273	0.008273	0.0	0.0	libavcodec.so.62	decode_cabac_mb_cbp_luma	h264_cabac.c	0x3cac50
               get_cabac_noinline	1.653836	1.653836			0.0	0.0	0.0	0.0	libavcodec.so.62	get_cabac_noinline	cabac_functions.h	0x3c34e0
                get_cabac_inline_x86	1.653836	1.653836			0.053579	0.053579	0.0	0.0	libavcodec.so.62	get_cabac_inline_x86	cabac.h	0x3c34e0
              decode_cabac_residual_nondc_skip	1.788382	1.788382			0.0	0.0	0.0	0.0	libavcodec.so.62	decode_cabac_residual_nondc_skip	h264_cabac.c	0x3c8ef0
               get_cabac	1.532934	1.532934			0.0	0.0	0.0	0.0	libavcodec.so.62	get_cabac	cabac_functions.h	0x3c8f49
                get_cabac_inline_x86	1.532934	1.532934			0.049662	0.049662	0.0	0.0	libavcodec.so.62	get_cabac_inline_x86	cabac.h	0x3c8f49
               get_cabac_cbf_ctx	0.255448	0.255448			0.008276	0.008276	0.0	0.0	libavcodec.so.62	get_cabac_cbf_ctx	h264_cabac.c	0x3c8f10
              ff_h264_pred_direct_motion	1.782488	1.782488			0.008261	0.008261	0.0	0.0	libavcodec.so.62	ff_h264_pred_direct_motion	h264_direct.c	0x3d7260
               pred_spatial_direct_motion	1.527496	1.527496			0.041211	0.041211	0.0	0.0	libavcodec.so.62	pred_spatial_direct_motion	h264_direct.c	0x3d727b
                await_reference_mb_row	0.255428	0.255428			0.008275	0.008275	0.0	0.0	libavcodec.so.62	await_reference_mb_row	h264_direct.c	0x3d79b5
              decode_cabac_mb_ref	1.532810	1.532810			0.020728	0.020728	0.0	0.0	libavcodec.so.62	decode_cabac_mb_ref	h264_cabac.c	0x3c6a80
               get_cabac	0.893000	0.893000			0.0	0.0	0.0	0.0	libavcodec.so.62	get_cabac	cabac_functions.h	0x3c6afe
                get_cabac_inline_x86	0.893000	0.893000			0.028930	0.028930	0.0	0.0	libavcodec.so.62	get_cabac_inline_x86	cabac.h	0x3c6afe
              pred_motion	1.149548	1.149548			0.024836	0.024836	0.0	0.0	libavcodec.so.62	pred_motion	h264_mvpred.h	0x3cc2de
               mid_pred	0.382933	0.382933			0.012406	0.012406	0.0	0.0	libavcodec.so.62	mid_pred	mathops.h	0x3cc674
              get_cabac_noinline	1.148748	1.148748			0.0	0.0	0.0	0.0	libavcodec.so.62	get_cabac_noinline	cabac_functions.h	0x3c34e0
               get_cabac_inline_x86	1.148748	1.148748			0.037216	0.037216	0.0	0.0	libavcodec.so.62	get_cabac_inline_x86	cabac.h	0x3c34e0
              decode_cabac_residual_dc_internal_skip	1.148255	1.148255			0.0	0.0	0.0	0.0	libavcodec.so.62	decode_cabac_residual_dc_internal_skip	h264_cabac.c	0x3c6c00
               decode_cabac_residual_internal_skip	1.148255	1.148255			0.008266	0.008266	0.0	0.0	libavcodec.so.62	decode_cabac_residual_internal_skip	h264_cabac.c	0x3c6c0c
                decode_significance_skip_x86	0.637825	0.637825			0.020663	0.020663	0.0	0.0	libavcodec.so.62	decode_significance_skip_x86	h264_cabac.c	0x3c5280
                get_cabac	0.255268	0.255268			0.0	0.0	0.0	0.0	libavcodec.so.62	get_cabac	cabac_functions.h	0x3c6d58
                 get_cabac_inline_x86	0.255268	0.255268			0.008270	0.008270	0.0	0.0	libavcodec.so.62	get_cabac_inline_x86	cabac.h	0x3c6d58
              decode_cabac_mb_cbp_chroma	1.021185	1.021185			0.008281	0.008281	0.0	0.0	libavcodec.so.62	decode_cabac_mb_cbp_chroma	h264_cabac.c	0x3cad12
               get_cabac_noinline	0.765584	0.765584			0.0	0.0	0.0	0.0	libavcodec.so.62	get_cabac_noinline	cabac_functions.h	0x3c34e0
                get_cabac_inline_x86	0.765584	0.765584			0.024802	0.024802	0.0	0.0	libavcodec.so.62	get_cabac_inline_x86	cabac.h	0x3c34e0
              decode_cabac_mb_skip	0.878812	0.878812			0.028471	0.028471	0.0	0.0	libavcodec.so.62	decode_cabac_mb_skip	h264_cabac.c	0x3c5580
              decode_cabac_residual_dc_skip	0.645456	0.645456			0.008270	0.008270	0.0	0.0	libavcodec.so.62	decode_cabac_residual_dc_skip	h264_cabac.c	0x3c8c30
               get_cabac_cbf_ctx	0.390195	0.390195			0.012641	0.012641	0.0	0.0	libavcodec.so.62	get_cabac_cbf_ctx	h264_cabac.c	0x3c8c39
              decode_cabac_p_mb_sub_type	0.638570	0.638570			0.0	0.0	0.0	0.0	libavcodec.so.62	decode_cabac_p_mb_sub_type	h264_cabac.c	0x3cb526
               get_cabac	0.638570	0.638570			0.0	0.0	0.0	0.0	libavcodec.so.62	get_cabac	cabac_functions.h	0x3c3580
                get_cabac_inline_x86	0.638570	0.638570			0.020688	0.020688	0.0	0.0	libavcodec.so.62	get_cabac_inline_x86	cabac.h	0x3c3580
              write_back_motion	0.638002	0.638002			0.008263	0.008263	0.0	0.0	libavcodec.so.62	write_back_motion	h264_mvpred.h	0x3c9b50
               write_back_motion_list	0.382961	0.382961			0.012407	0.012407	0.0	0.0	libavcodec.so.62	write_back_motion_list	h264_mvpred.h	0x3cade8
              fill_rectangle	0.383513	0.383513			0.012425	0.012425	0.0	0.0	libavcodec.so.62	fill_rectangle	rectangle.h	0x3cb2e3
              fill_rectangle	0.383212	0.383212			0.012415	0.012415	0.0	0.0	libavcodec.so.62	fill_rectangle	rectangle.h	0x3cce9a
              fill_decode_neighbors	0.383091	0.383091			0.012411	0.012411	0.0	0.0	libavcodec.so.62	fill_decode_neighbors	h264_mvpred.h	0x3c3620
              decode_cabac_b_mb_sub_type	0.256095	0.256095			0.0	0.0	0.0	0.0	libavcodec.so.62	decode_cabac_b_mb_sub_type	h264_cabac.c	0x3cd182
               get_cabac	0.256095	0.256095			0.0	0.0	0.0	0.0	libavcodec.so.62	get_cabac	cabac_functions.h	0x3c3580
                get_cabac_inline_x86	0.256095	0.256095			0.008297	0.008297	0.0	0.0	libavcodec.so.62	get_cabac_inline_x86	cabac.h	0x3c3580
              fill_rectangle	0.255693	0.255693			0.008284	0.008284	0.0	0.0	libavcodec.so.62	fill_rectangle	rectangle.h	0x3cd350
              pred_16x8_motion	0.255459	0.255459			0.0	0.0	0.0	0.0	libavcodec.so.62	pred_16x8_motion	h264_mvpred.h	0x3cb0fe
               pred_motion	0.255459	0.255459			0.008276	0.008276	0.0	0.0	libavcodec.so.62	pred_motion	h264_mvpred.h	0x3cb0fe
           ff_h264_queue_decode_slice	0.769287	0.769287			0.0	0.0	0.0	0.0	libavcodec.so.62	ff_h264_queue_decode_slice	h264_slice.c	0x410960
            h264_field_start	0.769287	0.769287			0.0	0.0	0.0	0.0	libavcodec.so.62	h264_field_start	h264_slice.c	0x40d1c0
             memset	0.384699	0.384699			0.0	0.0	0.0	0.0	libavcodec.so.62	memset	string_fortified.h	0x40e338
              __memset_evex_unaligned_erms	0.384699	0.384699			0.012463	0.012463	0.0	0.0	libc.so.6	__memset_evex_unaligned_erms	memset-vec-unaligned-erms.S	0x1993c0
             h264_frame_start	0.384588	0.384588			0.0	0.0	0.0	0.0	libavcodec.so.62	h264_frame_start	h264_slice.c	0x40c8e0
              alloc_picture	0.384588	0.384588			0.0	0.0	0.0	0.0	libavcodec.so.62	alloc_picture	h264_slice.c	0x40ca5a
               av_refstruct_pool_get	0.384588	0.384588			0.0	0.0	0.0	0.0	libavutil.so.60	av_refstruct_pool_get	refstruct.c	0x50290
                refstruct_pool_get_ext	0.384588	0.384588			0.0	0.0	0.0	0.0	libavutil.so.60	refstruct_pool_get_ext	refstruct.c	0x50294
                 av_refstruct_alloc_ext	0.384588	0.384588			0.0	0.0	0.0	0.0	libavutil.so.60	av_refstruct_alloc_ext	refstruct.h	0x502ff
                  av_refstruct_alloc_ext_c	0.384588	0.384588			0.0	0.0	0.0	0.0	libavutil.so.60	av_refstruct_alloc_ext_c	refstruct.c	0x50100
                   memset	0.384588	0.384588			0.0	0.0	0.0	0.0	libavutil.so.60	memset	string_fortified.h	0x50168
                    __memset_evex_unaligned_erms	0.384588	0.384588			0.012459	0.012459	0.0	0.0	libc.so.6	__memset_evex_unaligned_erms	memset-vec-unaligned-erms.S	0x1993c0
           ff_h2645_packet_split	0.509979	0.509979			0.0	0.0	0.0	0.0	libavcodec.so.62	ff_h2645_packet_split	h2645_parse.c	0x3c04a0
            ff_h2645_extract_rbsp	0.509979	0.509979			0.008266	0.008266	0.0	0.0	libavcodec.so.62	ff_h2645_extract_rbsp	h2645_parse.c	0x3c0130
             memcpy	0.254840	0.254840			0.0	0.0	0.0	0.0	libavcodec.so.62	memcpy	string_fortified.h	0x3c022e
              __memmove_evex_unaligned_erms	0.254840	0.254840			0.008256	0.008256	0.0	0.0	libc.so.6	__memmove_evex_unaligned_erms	memmove-vec-unaligned-erms.S	0x198940
          finalize_frame	2.172554	2.172554			0.0	0.0	0.0	0.0	libavcodec.so.62	finalize_frame	h264dec.c	0x4197f0
           ff_print_debug_info2_optimized	2.172554	2.172554			0.020677	0.020677	0.0	0.0	libavcodec.so.62	ff_print_debug_info2_optimized	mpegutils.c	0x733710
            add_mb	0.768705	0.768705			0.024904	0.024904	0.0	0.0	libavcodec.so.62	add_mb	mpegutils.c	0x73390b
            add_mb	0.765591	0.765591			0.024803	0.024803	0.0	0.0	libavcodec.so.62	add_mb	mpegutils.c	0x733df9
    avformat_find_stream_info	3.719660	3.719660			0.0	0.0	0.0	0.0	libavformat.so.62	avformat_find_stream_info	demux.c	0x975f0
     try_decode_frame	3.719660	3.719660			0.0	0.0	0.0	0.0	libavformat.so.62	try_decode_frame	demux.c	0x92860
      avcodec_send_packet	3.719660	3.719660			0.0	0.0	0.0	0.0	libavcodec.so.62	avcodec_send_packet	decode.c	0x2b9e90
       decode_receive_frame_internal	3.719660	3.719660			0.0	0.0	0.0	0.0	libavcodec.so.62	decode_receive_frame_internal	decode.c	0x2b9b20
        ff_decode_receive_frame_internal	3.719660	3.719660			0.0	0.0	0.0	0.0	libavcodec.so.62	ff_decode_receive_frame_internal	decode.c	0x2b95f0
         decode_simple_receive_frame	3.719660	3.719660			0.0	0.0	0.0	0.0	libavcodec.so.62	decode_simple_receive_frame	decode.c	0x2b96c0
          decode_simple_internal	3.719660	3.719660			0.0	0.0	0.0	0.0	libavcodec.so.62	decode_simple_internal	decode.c	0x2b96c0
           h264_decode_frame	3.719660	3.719660			0.0	0.0	0.0	0.0	libavcodec.so.62	h264_decode_frame	h264dec.c	0x419ec0
            decode_nal_units	3.719660	3.719660			0.0	0.0	0.0	0.0	libavcodec.so.62	decode_nal_units	h264dec.c	0x419fb7
             ff_h264_execute_decode_slices	3.318614	3.318614			0.0	0.0	0.0	0.0	libavcodec.so.62	ff_h264_execute_decode_slices	h264_slice.c	0x410680
              decode_slice	3.318614	3.318614			0.0	0.0	0.0	0.0	libavcodec.so.62	decode_slice	h264_slice.c	0x40efc0
               ff_h264_decode_mb_cabac	2.935873	2.935873			0.0	0.0	0.0	0.0	libavcodec.so.62	ff_h264_decode_mb_cabac	h264_cabac.c	0x3c9660
                decode_cabac_luma_residual	2.423009	2.423009			0.0	0.0	0.0	0.0	libavcodec.so.62	decode_cabac_luma_residual	h264_cabac.c	0x3c8400
                 decode_cabac_residual_nondc	1.528855	1.528855			0.0	0.0	0.0	0.0	libavcodec.so.62	decode_cabac_residual_nondc	h264_cabac.c	0x3c88c4
                  decode_cabac_residual_nondc_internal	1.274161	1.274161			0.0	0.0	0.0	0.0	libavcodec.so.62	decode_cabac_residual_nondc_internal	h264_cabac.c	0x3c62b0
                   decode_cabac_residual_internal	1.274161	1.274161			0.0	0.0	0.0	0.0	libavcodec.so.62	decode_cabac_residual_internal	h264_cabac.c	0x3c62b2
                    get_cabac	1.019685	1.019685			0.0	0.0	0.0	0.0	libavcodec.so.62	get_cabac	cabac_functions.h	0x3c3580
                     get_cabac_inline_x86	1.019685	1.019685			0.033035	0.033035	0.0	0.0	libavcodec.so.62	get_cabac_inline_x86	cabac.h	0x3c3580
                    get_cabac_bypass_sign_x86	0.254476	0.254476			0.008244	0.008244	0.0	0.0	libavcodec.so.62	get_cabac_bypass_sign_x86	cabac.h	0x3c63d8
                  get_cabac	0.254694	0.254694			0.0	0.0	0.0	0.0	libavcodec.so.62	get_cabac	cabac_functions.h	0x3c3580
                   get_cabac_inline_x86	0.254694	0.254694			0.008251	0.008251	0.0	0.0	libavcodec.so.62	get_cabac_inline_x86	cabac.h	0x3c3580
                 decode_cabac_residual_nondc	0.894154	0.894154			0.0	0.0	0.0	0.0	libavcodec.so.62	decode_cabac_residual_nondc	h264_cabac.c	0x3c8702
                  decode_cabac_residual_nondc_internal	0.894154	0.894154			0.0	0.0	0.0	0.0	libavcodec.so.62	decode_cabac_residual_nondc_internal	h264_cabac.c	0x3c62b0
                   decode_cabac_residual_internal	0.894154	0.894154			0.0	0.0	0.0	0.0	libavcodec.so.62	decode_cabac_residual_internal	h264_cabac.c	0x3c62b2
                    get_cabac	0.638027	0.638027			0.0	0.0	0.0	0.0	libavcodec.so.62	get_cabac	cabac_functions.h	0x3c3580
                     get_cabac_inline_x86	0.638027	0.638027			0.020670	0.020670	0.0	0.0	libavcodec.so.62	get_cabac_inline_x86	cabac.h	0x3c3580
                    decode_significance_8x8_x86	0.256127	0.256127			0.008298	0.008298	0.0	0.0	libavcodec.so.62	decode_significance_8x8_x86	h264_cabac.c	0x3c6868
                decode_cabac_residual_nondc	0.257234	0.257234			0.0	0.0	0.0	0.0	libavcodec.so.62	decode_cabac_residual_nondc	h264_cabac.c	0x3c8250
                 get_cabac_cbf_ctx	0.257234	0.257234			0.008334	0.008334	0.0	0.0	libavcodec.so.62	get_cabac_cbf_ctx	h264_cabac.c	0x3c8280
                decode_cabac_residual_nondc_internal	0.255630	0.255630			0.0	0.0	0.0	0.0	libavcodec.so.62	decode_cabac_residual_nondc_internal	h264_cabac.c	0x3c62b0
                 decode_cabac_residual_internal	0.255630	0.255630			0.0	0.0	0.0	0.0	libavcodec.so.62	decode_cabac_residual_internal	h264_cabac.c	0x3c62b2
                  decode_significance_x86	0.255630	0.255630			0.008282	0.008282	0.0	0.0	libavcodec.so.62	decode_significance_x86	h264_cabac.c	0x3c50c0
               hl_decode_mb_simple_8	0.382741	0.382741			0.0	0.0	0.0	0.0	libavcodec.so.62	hl_decode_mb_simple_8	h264_mb_template.c	0x3f8e60
                hl_decode_mb_idct_luma	0.382741	0.382741			0.0	0.0	0.0	0.0	libavcodec.so.62	hl_decode_mb_idct_luma	h264_mb.c	0x3f967e
                 ..@3499.branch_instr	0.382741	0.382741			0.0	0.0	0.0	0.0	libavcodec.so.62	..@3499.branch_instr	h264_idct.asm	0xc76ee0
                  ..@3054.end	0.382741	0.382741			0.012400	0.012400	0.0	0.0	libavcodec.so.62	..@3054.end	x86inc.asm	0xc76c80
             ff_h264_queue_decode_slice	0.401047	0.401047			0.0	0.0	0.0	0.0	libavcodec.so.62	ff_h264_queue_decode_slice	h264_slice.c	0x410960
              h264_field_start	0.401047	0.401047			0.0	0.0	0.0	0.0	libavcodec.so.62	h264_field_start	h264_slice.c	0x40d1c0
               h264_init_ps	0.401047	0.401047			0.0	0.0	0.0	0.0	libavcodec.so.62	h264_init_ps	h264_slice.c	0x40d1ea
                h264_slice_header_init	0.401047	0.401047			0.0	0.0	0.0	0.0	libavcodec.so.62	h264_slice_header_init	h264_slice.c	0x40c270
                 ff_h264_alloc_tables	0.401047	0.401047			0.0	0.0	0.0	0.0	libavcodec.so.62	ff_h264_alloc_tables	h264dec.c	0x41b290
                  av_mallocz	0.401047	0.401047			0.0	0.0	0.0	0.0	libavutil.so.60	av_mallocz	mem.c	0x429c0
                   memset	0.401047	0.401047			0.0	0.0	0.0	0.0	libavutil.so.60	memset	string_fortified.h	0x429d5
                    __memset_evex_unaligned_erms	0.401047	0.401047			0.012993	0.012993	0.0	0.0	libc.so.6	__memset_evex_unaligned_erms	memset-vec-unaligned-erms.S	0x1993c0
    av_read_frame	0.645274	0.645274			0.0	0.0	0.0	0.0	libavformat.so.62	av_read_frame	demux.c	0x96670
     read_frame_internal	0.645274	0.645274			0.0	0.0	0.0	0.0	libavformat.so.62	read_frame_internal	demux.c	0x95be0
      ff_read_packet	0.645274	0.645274			0.0	0.0	0.0	0.0	libavformat.so.62	ff_read_packet	demux.c	0x95a20
       mov_read_packet	0.645274	0.645274			0.0	0.0	0.0	0.0	libavformat.so.62	mov_read_packet	mov.c	0x122220
        append_packet_chunked	0.645274	0.645274			0.0	0.0	0.0	0.0	libavformat.so.62	append_packet_chunked	utils.c	0x1ef9d0
         avio_read	0.645274	0.645274			0.0	0.0	0.0	0.0	libavformat.so.62	avio_read	aviobuf.c	0x6fc00
          fill_buffer	0.385292	0.385292			0.0	0.0	0.0	0.0	libavformat.so.62	fill_buffer	aviobuf.c	0x6fc7c
           read_packet_wrapper	0.385292	0.385292			0.0	0.0	0.0	0.0	libavformat.so.62	read_packet_wrapper	aviobuf.c	0x6fd00
            ffurl_read2	0.385292	0.385292			0.0	0.0	0.0	0.0	libavformat.so.62	ffurl_read2	avio.c	0x6dbc0
             retry_transfer_wrapper	0.385292	0.385292			0.0	0.0	0.0	0.0	libavformat.so.62	retry_transfer_wrapper	avio.c	0x6dbea
              file_read	0.385292	0.385292			0.0	0.0	0.0	0.0	libavformat.so.62	file_read	file.c	0xa9300
               read	0.385292	0.385292			0.0	0.0	0.0	0.0	libavformat.so.62	read	unistd.h	0xa9309
