Function Stack	CPU Time:Total	CPU Time:Effective Time:Total	CPU Time:Spin Time:Total	CPU Time:Overhead Time:Total	CPU Time:Self	CPU Time:Effective Time:Self	CPU Time:Spin Time:Self	CPU Time:Overhead Time:Self	Module	Function (Full)	Source File	Start Address
     try_decode_frame	4.545932	4.545932			0.0	0.0	0.0	0.0	libavformat.so.62	try_decode_frame	demux.c	0x92860
      avcodec_send_packet	4.545932	4.545932			0.0	0.0	0.0	0.0	libavcodec.so.62	avcodec_send_packet	decode.c	0x2b9e90
       decode_receive_frame_internal	4.545932	4.545932			0.0	0.0	0.0	0.0	libavcodec.so.62	decode_receive_frame_internal	decode.c	0x2b9b20
        ff_decode_receive_frame_internal	4.545932	4.545932			0.0	0.0	0.0	0.0	libavcodec.so.62	ff_decode_receive_frame_internal	decode.c	0x2b95f0
         decode_simple_receive_frame	4.545932	4.545932			0.0	0.0	0.0	0.0	libavcodec.so.62	decode_simple_receive_frame	decode.c	0x2b96c0
          decode_simple_internal	4.545932	4.545932			0.0	0.0	0.0	0.0	libavcodec.so.62	decode_simple_internal	decode.c	0x2b96c0
           h264_decode_frame	4.545932	4.545932			0.0	0.0	0.0	0.0	libavcodec.so.62	h264_decode_frame	h264dec.c	0x419ec0
            decode_nal_units	4.545932	4.545932			0.0	0.0	0.0	0.0	libavcodec.so.62	decode_nal_units	h264dec.c	0x419fb7
             ff_h264_execute_decode_slices	4.545932	4.545932			0.0	0.0	0.0	0.0	libavcodec.so.62	ff_h264_execute_decode_slices	h264_slice.c	0x410680
              decode_slice	4.545932	4.545932			0.0	0.0	0.0	0.0	libavcodec.so.62	decode_slice	h264_slice.c	0x40efc0
               hl_decode_mb_simple_8	4.545932	4.545932			0.0	0.0	0.0	0.0	libavcodec.so.62	hl_decode_mb_simple_8	h264_mb_template.c	0x3f8e60
                hl_decode_mb_predict_luma	4.545932	4.545932			0.0	0.0	0.0	0.0	libavcodec.so.62	hl_decode_mb_predict_luma	h264_mb.c	0x3f9142
                 ..@9850.end	4.545932	4.545932			0.010001	0.010001	0.0	0.0	libavcodec.so.62	..@9850.end	x86inc.asm	0xc7cf40
