Function Stack	CPU Time:Total	CPU Time:Effective Time:Total	CPU Time:Spin Time:Total	CPU Time:Overhead Time:Total	CPU Time:Self	CPU Time:Effective Time:Self	CPU Time:Spin Time:Self	CPU Time:Overhead Time:Self	Module	Function (Full)	Source File	Start Address
                decode_cabac_residual_internal	4.923769	4.923769			0.028064	0.028064	0.0	0.0	libavcodec.so.62	decode_cabac_residual_internal	h264_cabac.c	0x3c5902
                 decode_significance_x86	3.007916	3.007916			0.132308	0.132308	0.0	0.0	libavcodec.so.62	decode_significance_x86	h264_cabac.c	0x3c4ec0
                 get_cabac	0.546200	0.546200			0.0	0.0	0.0	0.0	libavcodec.so.62	get_cabac	cabac_functions.h	0x3c3380
                  get_cabac_inline_x86	0.546200	0.546200			0.024026	0.024026	0.0	0.0	libavcodec.so.62	get_cabac_inline_x86	cabac.h	0x3c3380
                 get_cabac_bypass_sign_x86	0.455829	0.455829			0.020050	0.020050	0.0	0.0	libavcodec.so.62	get_cabac_bypass_sign_x86	cabac.h	0x3c5a28
                 get_cabac_bypass_sign_x86	0.275819	0.275819			0.012132	0.012132	0.0	0.0	libavcodec.so.62	get_cabac_bypass_sign_x86	cabac.h	0x3c5c25
               get_cabac	0.730825	0.730825			0.0	0.0	0.0	0.0	libavcodec.so.62	get_cabac	cabac_functions.h	0x3c3380
                get_cabac_inline_x86	0.730825	0.730825			0.032147	0.032147	0.0	0.0	libavcodec.so.62	get_cabac_inline_x86	cabac.h	0x3c3380
               get_cabac_cbf_ctx	0.454763	0.454763			0.020004	0.020004	0.0	0.0	libavcodec.so.62	get_cabac_cbf_ctx	h264_cabac.c	0x3ca9a2
              decode_cabac_mb_mvd	4.097142	4.097142			0.016011	0.016011	0.0	0.0	libavcodec.so.62	decode_cabac_mb_mvd	h264_cabac.c	0x3c6820
               get_cabac	1.731140	1.731140			0.0	0.0	0.0	0.0	libavcodec.so.62	get_cabac	cabac_functions.h	0x3c3380
                get_cabac_inline_x86	1.731140	1.731140			0.076147	0.076147	0.0	0.0	libavcodec.so.62	get_cabac_inline_x86	cabac.h	0x3c3380
               get_cabac	1.364894	1.364894			0.0	0.0	0.0	0.0	libavcodec.so.62	get_cabac	cabac_functions.h	0x3c6870
                get_cabac_inline_x86	1.364894	1.364894			0.060037	0.060037	0.0	0.0	libavcodec.so.62	get_cabac_inline_x86	cabac.h	0x3c6870
               get_cabac_bypass_sign_x86	0.454694	0.454694			0.020000	0.020000	0.0	0.0	libavcodec.so.62	get_cabac_bypass_sign_x86	cabac.h	0x3c6a2e
               get_cabac_bypass_x86	0.182425	0.182425			0.008024	0.008024	0.0	0.0	libavcodec.so.62	get_cabac_bypass_x86	cabac.h	0x3c695e
              fill_decode_caches	2.190587	2.190587			0.084320	0.084320	0.0	0.0	libavcodec.so.62	fill_decode_caches	h264_mvpred.h	0x3c3650
               AV_ZERO128	0.273642	0.273642			0.0	0.0	0.0	0.0	libavcodec.so.62	AV_ZERO128	intreadwrite.h	0x3c396f
                _mm_store_si128	0.273642	0.273642			0.012037	0.012037	0.0	0.0	libavcodec.so.62	_mm_store_si128	emmintrin.h	0x3c396f
              get_cabac_noinline	2.096919	2.096919			0.0	0.0	0.0	0.0	libavcodec.so.62	get_cabac_noinline	cabac_functions.h	0x3c32e0
               get_cabac_inline_x86	2.096919	2.096919			0.092237	0.092237	0.0	0.0	libavcodec.so.62	get_cabac_inline_x86	cabac.h	0x3c32e0
              decode_cabac_residual_dc	2.004475	2.004475			0.012063	0.012063	0.0	0.0	libavcodec.so.62	decode_cabac_residual_dc	h264_cabac.c	0x3c8bfe
               decode_cabac_residual_dc_internal	1.730222	1.730222			0.0	0.0	0.0	0.0	libavcodec.so.62	decode_cabac_residual_dc_internal	h264_cabac.c	0x3c53d0
                decode_cabac_residual_internal	1.730222	1.730222			0.016031	0.016031	0.0	0.0	libavcodec.so.62	decode_cabac_residual_internal	h264_cabac.c	0x3c53e6
                 decode_significance_x86	1.183492	1.183492			0.052058	0.052058	0.0	0.0	libavcodec.so.62	decode_significance_x86	h264_cabac.c	0x3c4ec0
                 get_cabac	0.182282	0.182282			0.0	0.0	0.0	0.0	libavcodec.so.62	get_cabac	cabac_functions.h	0x3c3380
                  get_cabac_inline_x86	0.182282	0.182282			0.008018	0.008018	0.0	0.0	libavcodec.so.62	get_cabac_inline_x86	cabac.h	0x3c3380
              decode_mb_skip	1.456338	1.456338			0.0	0.0	0.0	0.0	libavcodec.so.62	decode_mb_skip	h264_mvpred.h	0x3c75b5
               ff_h264_pred_direct_motion	0.819261	0.819261			0.0	0.0	0.0	0.0	libavcodec.so.62	ff_h264_pred_direct_motion	h264_direct.c	0x3d5020
                pred_spatial_direct_motion	0.819261	0.819261			0.036037	0.036037	0.0	0.0	libavcodec.so.62	pred_spatial_direct_motion	h264_direct.c	0x3d503b
               fill_decode_caches	0.364932	0.364932			0.016052	0.016052	0.0	0.0	libavcodec.so.62	fill_decode_caches	h264_mvpred.h	0x3c3650
               fill_decode_neighbors	0.272145	0.272145			0.011971	0.011971	0.0	0.0	libavcodec.so.62	fill_decode_neighbors	h264_mvpred.h	0x3c3420
              ff_h264_pred_direct_motion	1.001927	1.001927			0.0	0.0	0.0	0.0	libavcodec.so.62	ff_h264_pred_direct_motion	h264_direct.c	0x3d5020
               pred_spatial_direct_motion	0.819776	0.819776			0.036059	0.036059	0.0	0.0	libavcodec.so.62	pred_spatial_direct_motion	h264_direct.c	0x3d503b
               await_reference_mb_row	0.182151	0.182151			0.008012	0.008012	0.0	0.0	libavcodec.so.62	await_reference_mb_row	h264_direct.c	0x3d503b
              decode_cabac_mb_ref	0.822884	0.822884			0.020141	0.020141	0.0	0.0	libavcodec.so.62	decode_cabac_mb_ref	h264_cabac.c	0x3c66a0
               get_cabac	0.364989	0.364989			0.0	0.0	0.0	0.0	libavcodec.so.62	get_cabac	cabac_functions.h	0x3c671e
                get_cabac_inline_x86	0.364989	0.364989			0.016055	0.016055	0.0	0.0	libavcodec.so.62	get_cabac_inline_x86	cabac.h	0x3c671e
              pred_16x8_motion	0.730441	0.730441			0.012065	0.012065	0.0	0.0	libavcodec.so.62	pred_16x8_motion	h264_mvpred.h	0x3c878d
               pred_motion	0.456145	0.456145			0.020064	0.020064	0.0	0.0	libavcodec.so.62	pred_motion	h264_mvpred.h	0x3c878d
              decode_cabac_mb_cbp_luma	0.638045	0.638045			0.0	0.0	0.0	0.0	libavcodec.so.62	decode_cabac_mb_cbp_luma	h264_cabac.c	0x3c81b0
               get_cabac_noinline	0.638045	0.638045			0.0	0.0	0.0	0.0	libavcodec.so.62	get_cabac_noinline	cabac_functions.h	0x3c32e0
                get_cabac_inline_x86	0.638045	0.638045			0.028065	0.028065	0.0	0.0	libavcodec.so.62	get_cabac_inline_x86	cabac.h	0x3c32e0
              pred_motion	0.545239	0.545239			0.0	0.0	0.0	0.0	libavcodec.so.62	pred_motion	h264_mvpred.h	0x3c9c8a
               mid_pred	0.545239	0.545239			0.023983	0.023983	0.0	0.0	libavcodec.so.62	mid_pred	mathops.h	0x3c9d73
              pred_8x16_motion	0.274255	0.274255			0.012064	0.012064	0.0	0.0	libavcodec.so.62	pred_8x16_motion	h264_mvpred.h	0x3cb760
              decode_cabac_p_mb_sub_type	0.273829	0.273829			0.012045	0.012045	0.0	0.0	libavcodec.so.62	decode_cabac_p_mb_sub_type	h264_cabac.c	0x3c8d73
              decode_cabac_mb_chroma_pre_mode	0.272592	0.272592			0.0	0.0	0.0	0.0	libavcodec.so.62	decode_cabac_mb_chroma_pre_mode	h264_cabac.c	0x3c9280
               get_cabac_noinline	0.272592	0.272592			0.0	0.0	0.0	0.0	libavcodec.so.62	get_cabac_noinline	cabac_functions.h	0x3c32e0
                get_cabac_inline_x86	0.272592	0.272592			0.011990	0.011990	0.0	0.0	libavcodec.so.62	get_cabac_inline_x86	cabac.h	0x3c32e0
              write_back_non_zero_count	0.182658	0.182658			0.008035	0.008035	0.0	0.0	libavcodec.so.62	write_back_non_zero_count	h264_mvpred.h	0x3c7c07
              pred_motion	0.182502	0.182502			0.008028	0.008028	0.0	0.0	libavcodec.so.62	pred_motion	h264_mvpred.h	0x3caac0
              write_back_motion	0.182442	0.182442			0.008025	0.008025	0.0	0.0	libavcodec.so.62	write_back_motion	h264_mvpred.h	0x3c72ba
             hl_decode_mb_simple_8	23.808073	23.808073			0.044430	0.044430	0.0	0.0	libavcodec.so.62	hl_decode_mb_simple_8	h264_mb_template.c	0x3f6c20
              hl_motion_420_simple_8	20.288478	20.288478			0.019890	0.019890	0.0	0.0	libavcodec.so.62	hl_motion_420_simple_8	h264_mc_template.c	0x3f70c6
               mc_part_420_simple_8	19.377416	19.377416			0.040329	0.040329	0.0	0.0	libavcodec.so.62	mc_part_420_simple_8	h264_mc_template.c	0x3e4800
                mc_part_weighted	11.073603	11.073603			0.012000	0.012000	0.0	0.0	libavcodec.so.62	mc_part_weighted	h264_mb.c	0x3e4b10
                 mc_dir_part	4.041926	4.041926			0.000782	0.000782	0.0	0.0	libavcodec.so.62	mc_dir_part	h264_mb.c	0x3e5763
                  ..@3929.end	0.732656	0.732656			0.032227	0.032227	0.0	0.0	libavcodec.so.62	..@3929.end	[Unknown]	0xc6b5f0
                  ff_put_h264_chroma_mc2_mmxext	0.366179	0.366179			0.016107	0.016107	0.0	0.0	libavcodec.so.62	ff_put_h264_chroma_mc2_mmxext	h264_chromamc.asm	0xc6a9f0
                  put_h264_qpel8_mc31_ssse3	0.365112	0.365112			0.008026	0.008026	0.0	0.0	libavcodec.so.62	put_h264_qpel8_mc31_ssse3	h264_qpel.c	0xc7b9c0
                   ..@2290.end	0.182652	0.182652			0.008034	0.008034	0.0	0.0	libavcodec.so.62	..@2290.end	x86inc.asm	0xc83ee0
                  put_h264_qpel8_mc13_ssse3	0.364453	0.364453			0.0	0.0	0.0	0.0	libavcodec.so.62	put_h264_qpel8_mc13_ssse3	h264_qpel.c	0xc7ba60
                   ff_put_h264_qpel8_v_lowpass_sse2	0.364453	0.364453			0.0	0.0	0.0	0.0	libavcodec.so.62	ff_put_h264_qpel8_v_lowpass_sse2	h264_qpel.c	0xc7ba66
                    ..@3110.end	0.364453	0.364453			0.016031	0.016031	0.0	0.0	libavcodec.so.62	..@3110.end	x86inc.asm	0xc842b0
                  put_h264_qpel4_mc00_8_c	0.277029	0.277029			0.0	0.0	0.0	0.0	libavcodec.so.62	put_h264_qpel4_mc00_8_c	h264qpel_template.c	0x458020
                   put_pixels4_8_c	0.277029	0.277029			0.012186	0.012186	0.0	0.0	libavcodec.so.62	put_pixels4_8_c	pel_template.c	0x458024
                  ..@3929.end	0.275973	0.275973			0.012139	0.012139	0.0	0.0	libavcodec.so.62	..@3929.end	h264_chromamc.asm	0xc6b5f0
                  put_h264_qpel4_mc03_mmxext	0.273665	0.273665			0.0	0.0	0.0	0.0	libavcodec.so.62	put_h264_qpel4_mc03_mmxext	h264_qpel.c	0xc805c0
                   ..@2570.end	0.273665	0.273665			0.012038	0.012038	0.0	0.0	libavcodec.so.62	..@2570.end	x86inc.asm	0xc84040
                  ..@1474.end	0.273388	0.273388			0.012025	0.012025	0.0	0.0	libavcodec.so.62	..@1474.end	x86inc.asm	0xc83b00
                  put_h264_qpel8_mc12_ssse3	0.183871	0.183871			0.0	0.0	0.0	0.0	libavcodec.so.62	put_h264_qpel8_mc12_ssse3	h264_qpel.c	0xc7cd90
                   ff_put_h264_qpel8_hv_lowpass_ssse3	0.183871	0.183871			0.0	0.0	0.0	0.0	libavcodec.so.62	ff_put_h264_qpel8_hv_lowpass_ssse3	h264_qpel.c	0xc7cd96
                    ff_put_h264_qpel8or16_hv_lowpass_ssse3	0.183871	0.183871			0.0	0.0	0.0	0.0	libavcodec.so.62	ff_put_h264_qpel8or16_hv_lowpass_ssse3	h264_qpel.c	0xc7cd96
                     put_h264_qpel8or16_hv1_lowpass_sse2	0.183871	0.183871			0.0	0.0	0.0	0.0	libavcodec.so.62	put_h264_qpel8or16_hv1_lowpass_sse2	h264_qpel.c	0xc7cd96
                      ..@5412.end	0.183871	0.183871			0.008088	0.008088	0.0	0.0	libavcodec.so.62	..@5412.end	x86inc.asm	0xc84f70
                  put_h264_qpel4_mc21_mmxext	0.182604	0.182604			0.0	0.0	0.0	0.0	libavcodec.so.62	put_h264_qpel4_mc21_mmxext	h264_qpel.c	0xc80440
                   ff_put_h264_qpel4_hv_lowpass_mmxext	0.182604	0.182604			0.0	0.0	0.0	0.0	libavcodec.so.62	ff_put_h264_qpel4_hv_lowpass_mmxext	h264_qpel.c	0xc8044f
                    ff_put_h264_qpel4_hv_lowpass_h_mmxext.loop	0.182604	0.182604			0.008032	0.008032	0.0	0.0	libavcodec.so.62	ff_put_h264_qpel4_hv_lowpass_h_mmxext.loop	x86inc.asm	0xc84dd8
                  ff_put_h264_qpel4_h_lowpass_mmxext.loop	0.182567	0.182567			0.008030	0.008030	0.0	0.0	libavcodec.so.62	ff_put_h264_qpel4_h_lowpass_mmxext.loop	x86inc.asm	0xc838ad
                  put_h264_qpel8_mc32_ssse3	0.182354	0.182354			0.0	0.0	0.0	0.0	libavcodec.so.62	put_h264_qpel8_mc32_ssse3	h264_qpel.c	0xc7ccc0
                   ff_put_pixels8_l2_shift5_mmxext.loop	0.182354	0.182354			0.008021	0.008021	0.0	0.0	libavcodec.so.62	ff_put_pixels8_l2_shift5_mmxext.loop	x86inc.asm	0xc85866
                  put_h264_qpel4_mc32_mmxext	0.182182	0.182182			0.0	0.0	0.0	0.0	libavcodec.so.62	put_h264_qpel4_mc32_mmxext	h264_qpel.c	0xc806c0
                   ff_put_pixels4_l2_shift5_mmxext	0.182182	0.182182			0.008014	0.008014	0.0	0.0	libavcodec.so.62	ff_put_pixels4_l2_shift5_mmxext	x86inc.asm	0xc85780
                  put_h264_qpel8_mc01_sse2	0.182125	0.182125			0.0	0.0	0.0	0.0	libavcodec.so.62	put_h264_qpel8_mc01_sse2	h264_qpel.c	0xc7f720
                   ff_put_pixels8_l2_mmxext.loop	0.182125	0.182125			0.008011	0.008011	0.0	0.0	libavcodec.so.62	ff_put_pixels8_l2_mmxext.loop	x86inc.asm	0xcfff48
                 mc_dir_part	3.195847	3.195847			0.011911	0.011911	0.0	0.0	libavcodec.so.62	mc_dir_part	h264_mb.c	0x3e52f0
                  emulated_edge_mc_avx2	0.552743	0.552743			0.0	0.0	0.0	0.0	libavcodec.so.62	emulated_edge_mc_avx2	videodsp_init.c	0xd1a1c0
                   emulated_edge_mc	0.552743	0.552743			0.0	0.0	0.0	0.0	libavcodec.so.62	emulated_edge_mc	videodsp_init.c	0xd1a1ec
                    ..@2607.branch_instr	0.278059	0.278059			0.012231	0.012231	0.0	0.0	libavcodec.so.62	..@2607.branch_instr	x86inc.asm	0xd198a0
                    ..@4693.branch_instr	0.274683	0.274683			0.012082	0.012082	0.0	0.0	libavcodec.so.62	..@4693.branch_instr	x86inc.asm	0xd19e1a
                  put_h264_qpel8_mc22_ssse3	0.546504	0.546504			0.0	0.0	0.0	0.0	libavcodec.so.62	put_h264_qpel8_mc22_ssse3	h264_qpel.c	0xc7be60
                   ff_put_h264_qpel8_hv_lowpass_ssse3	0.546504	0.546504			0.0	0.0	0.0	0.0	libavcodec.so.62	ff_put_h264_qpel8_hv_lowpass_ssse3	h264_qpel.c	0xc7be66
                    ff_put_h264_qpel8or16_hv_lowpass_ssse3	0.546504	0.546504			0.0	0.0	0.0	0.0	libavcodec.so.62	ff_put_h264_qpel8or16_hv_lowpass_ssse3	h264_qpel.c	0xc7be66
                     put_h264_qpel8or16_hv1_lowpass_sse2	0.546504	0.546504			0.0	0.0	0.0	0.0	libavcodec.so.62	put_h264_qpel8or16_hv1_lowpass_sse2	h264_qpel.c	0xc7be66
                      ..@5412.end	0.546504	0.546504			0.024039	0.024039	0.0	0.0	libavcodec.so.62	..@5412.end	x86inc.asm	0xc84f70
                  ..@3929.end	0.457222	0.457222			0.020112	0.020112	0.0	0.0	libavcodec.so.62	..@3929.end	[Unknown]	0xc6b5f0
                  put_h264_qpel8_mc21_ssse3	0.366365	0.366365			0.0	0.0	0.0	0.0	libavcodec.so.62	put_h264_qpel8_mc21_ssse3	h264_qpel.c	0xc7c650
                   ff_put_h264_qpel8_hv_lowpass_ssse3	0.366365	0.366365			0.0	0.0	0.0	0.0	libavcodec.so.62	ff_put_h264_qpel8_hv_lowpass_ssse3	h264_qpel.c	0xc7c656
                    ff_put_h264_qpel8or16_hv_lowpass_ssse3	0.366365	0.366365			0.0	0.0	0.0	0.0	libavcodec.so.62	ff_put_h264_qpel8or16_hv_lowpass_ssse3	h264_qpel.c	0xc7c656
                     put_h264_qpel8or16_hv1_lowpass_sse2	0.366365	0.366365			0.0	0.0	0.0	0.0	libavcodec.so.62	put_h264_qpel8or16_hv1_lowpass_sse2	h264_qpel.c	0xc7c656
                      ..@5412.end	0.366365	0.366365			0.016115	0.016115	0.0	0.0	libavcodec.so.62	..@5412.end	x86inc.asm	0xc84f70
                  ..@3929.end	0.274487	0.274487			0.012074	0.012074	0.0	0.0	libavcodec.so.62	..@3929.end	h264_chromamc.asm	0xc6b5f0
                  put_h264_qpel16_mc21_ssse3	0.273409	0.273409			0.0	0.0	0.0	0.0	libavcodec.so.62	put_h264_qpel16_mc21_ssse3	h264_qpel.c	0xc7c820
                   ff_put_h264_qpel16_hv_lowpass_ssse3	0.273409	0.273409			0.0	0.0	0.0	0.0	libavcodec.so.62	ff_put_h264_qpel16_hv_lowpass_ssse3	h264_qpel.c	0xc7c833
                    ff_put_h264_qpel8or16_hv_lowpass_ssse3	0.273409	0.273409			0.0	0.0	0.0	0.0	libavcodec.so.62	ff_put_h264_qpel8or16_hv_lowpass_ssse3	h264_qpel.c	0xc7c833
                     put_h264_qpel8or16_hv1_lowpass_sse2	0.273409	0.273409			0.0	0.0	0.0	0.0	libavcodec.so.62	put_h264_qpel8or16_hv1_lowpass_sse2	h264_qpel.c	0xc7c833
                      ..@5785.branch_instr	0.273409	0.273409			0.012026	0.012026	0.0	0.0	libavcodec.so.62	..@5785.branch_instr	x86inc.asm	0xc851ab
                  put_h264_qpel16_mc22_ssse3	0.272629	0.272629			0.0	0.0	0.0	0.0	libavcodec.so.62	put_h264_qpel16_mc22_ssse3	h264_qpel.c	0xc7bf10
                   ff_put_h264_qpel16_hv_lowpass_ssse3	0.272629	0.272629			0.0	0.0	0.0	0.0	libavcodec.so.62	ff_put_h264_qpel16_hv_lowpass_ssse3	h264_qpel.c	0xc7bf22
                    ff_put_h264_qpel8or16_hv_lowpass_ssse3	0.272629	0.272629			0.0	0.0	0.0	0.0	libavcodec.so.62	ff_put_h264_qpel8or16_hv_lowpass_ssse3	h264_qpel.c	0xc7bf22
                     put_h264_qpel8or16_hv1_lowpass_sse2	0.272629	0.272629			0.0	0.0	0.0	0.0	libavcodec.so.62	put_h264_qpel8or16_hv1_lowpass_sse2	h264_qpel.c	0xc7bf22
                      ..@5785.branch_instr	0.272629	0.272629			0.011992	0.011992	0.0	0.0	libavcodec.so.62	..@5785.branch_instr	x86inc.asm	0xc851ab
                  ..@3383.end	0.181698	0.181698			0.007992	0.007992	0.0	0.0	libavcodec.so.62	..@3383.end	[Unknown]	0xc6b1f0
                 mc_dir_part	2.923256	2.923256			0.0	0.0	0.0	0.0	libavcodec.so.62	mc_dir_part	h264_mb.c	0x3e4fd3
                  ..@3383.end	0.457437	0.457437			0.020121	0.020121	0.0	0.0	libavcodec.so.62	..@3383.end	[Unknown]	0xc6b1f0
                  put_h264_qpel8_mc21_ssse3	0.455804	0.455804			0.0	0.0	0.0	0.0	libavcodec.so.62	put_h264_qpel8_mc21_ssse3	h264_qpel.c	0xc7c650
                   ff_put_h264_qpel8_hv_lowpass_ssse3	0.455804	0.455804			0.0	0.0	0.0	0.0	libavcodec.so.62	ff_put_h264_qpel8_hv_lowpass_ssse3	h264_qpel.c	0xc7c656
                    ff_put_h264_qpel8or16_hv_lowpass_ssse3	0.455804	0.455804			0.0	0.0	0.0	0.0	libavcodec.so.62	ff_put_h264_qpel8or16_hv_lowpass_ssse3	h264_qpel.c	0xc7c656
                     put_h264_qpel8or16_hv1_lowpass_sse2	0.455804	0.455804			0.0	0.0	0.0	0.0	libavcodec.so.62	put_h264_qpel8or16_hv1_lowpass_sse2	h264_qpel.c	0xc7c656
                      ..@5412.end	0.455804	0.455804			0.020049	0.020049	0.0	0.0	libavcodec.so.62	..@5412.end	x86inc.asm	0xc84f70
                  put_h264_qpel8_mc00_8_c	0.272374	0.272374			0.0	0.0	0.0	0.0	libavcodec.so.62	put_h264_qpel8_mc00_8_c	h264qpel_template.c	0x458210
                   put_pixels8_8_c	0.272374	0.272374			0.011981	0.011981	0.0	0.0	libavcodec.so.62	put_pixels8_8_c	pel_template.c	0x45821c
                  put_h264_qpel16_mc21_ssse3	0.272245	0.272245			0.0	0.0	0.0	0.0	libavcodec.so.62	put_h264_qpel16_mc21_ssse3	h264_qpel.c	0xc7c820
                   ff_put_h264_qpel16_hv_lowpass_ssse3	0.272245	0.272245			0.0	0.0	0.0	0.0	libavcodec.so.62	ff_put_h264_qpel16_hv_lowpass_ssse3	h264_qpel.c	0xc7c833
                    ff_put_h264_qpel8or16_hv_lowpass_ssse3	0.272245	0.272245			0.0	0.0	0.0	0.0	libavcodec.so.62	ff_put_h264_qpel8or16_hv_lowpass_ssse3	h264_qpel.c	0xc7c833
