Function Stack	CPU Time:Total	CPU Time:Effective Time:Total	CPU Time:Spin Time:Total	CPU Time:Overhead Time:Total	CPU Time:Self	CPU Time:Effective Time:Self	CPU Time:Spin Time:Self	CPU Time:Overhead Time:Self	Module	Function (Full)	Source File	Start Address
                get_cabac_inline_x86	1.430967	1.430967			0.012020	0.012020	0.0	0.0	libavcodec.so.62	get_cabac_inline_x86	cabac.h	0x3c79d0
               get_cabac	0.952839	0.952839			0.0	0.0	0.0	0.0	libavcodec.so.62	get_cabac	cabac_functions.h	0x3c3580
                get_cabac_inline_x86	0.952839	0.952839			0.008004	0.008004	0.0	0.0	libavcodec.so.62	get_cabac_inline_x86	cabac.h	0x3c3580
              get_cabac_noinline	4.762084	4.762084			0.0	0.0	0.0	0.0	libavcodec.so.62	get_cabac_noinline	cabac_functions.h	0x3c34e0
               get_cabac_inline_x86	4.762084	4.762084			0.040001	0.040001	0.0	0.0	libavcodec.so.62	get_cabac_inline_x86	cabac.h	0x3c34e0
              write_back_motion	2.863191	2.863191			0.012031	0.012031	0.0	0.0	libavcodec.so.62	write_back_motion	h264_mvpred.h	0x3c9b50
               write_back_motion_list	1.430888	1.430888			0.012019	0.012019	0.0	0.0	libavcodec.so.62	write_back_motion_list	h264_mvpred.h	0x3c9bac
              decode_cabac_mb_cbp_chroma	2.861918	2.861918			0.012047	0.012047	0.0	0.0	libavcodec.so.62	decode_cabac_mb_cbp_chroma	h264_cabac.c	0x3cad12
               get_cabac_noinline	1.427741	1.427741			0.0	0.0	0.0	0.0	libavcodec.so.62	get_cabac_noinline	cabac_functions.h	0x3c34e0
                get_cabac_inline_x86	1.427741	1.427741			0.011993	0.011993	0.0	0.0	libavcodec.so.62	get_cabac_inline_x86	cabac.h	0x3c34e0
              decode_cabac_residual_nondc_internal_skip	2.384367	2.384367			0.0	0.0	0.0	0.0	libavcodec.so.62	decode_cabac_residual_nondc_internal_skip	h264_cabac.c	0x3c7400
               decode_cabac_residual_internal_skip	2.384367	2.384367			0.0	0.0	0.0	0.0	libavcodec.so.62	decode_cabac_residual_internal_skip	h264_cabac.c	0x3c7402
                decode_significance_skip_x86	2.384367	2.384367			0.020028	0.020028	0.0	0.0	libavcodec.so.62	decode_significance_skip_x86	h264_cabac.c	0x3c5280
              fill_decode_caches	2.380663	2.380663			0.019997	0.019997	0.0	0.0	libavcodec.so.62	fill_decode_caches	h264_mvpred.h	0x3c3850
              pred_motion	1.906136	1.906136			0.016011	0.016011	0.0	0.0	libavcodec.so.62	pred_motion	h264_mvpred.h	0x3ccdd0
              decode_cabac_mb_cbp_luma	1.882404	1.882404			0.0	0.0	0.0	0.0	libavcodec.so.62	decode_cabac_mb_cbp_luma	h264_cabac.c	0x3cac50
               get_cabac_noinline	1.882404	1.882404			0.0	0.0	0.0	0.0	libavcodec.so.62	get_cabac_noinline	cabac_functions.h	0x3c34e0
                get_cabac_inline_x86	1.882404	1.882404			0.015812	0.015812	0.0	0.0	libavcodec.so.62	get_cabac_inline_x86	cabac.h	0x3c34e0
              decode_cabac_residual_dc_skip	1.431905	1.431905			0.012028	0.012028	0.0	0.0	libavcodec.so.62	decode_cabac_residual_dc_skip	h264_cabac.c	0x3c8c30
              ff_h264_pred_direct_motion	1.430095	1.430095			0.0	0.0	0.0	0.0	libavcodec.so.62	ff_h264_pred_direct_motion	h264_direct.c	0x3d7260
               pred_spatial_direct_motion	1.430095	1.430095			0.012013	0.012013	0.0	0.0	libavcodec.so.62	pred_spatial_direct_motion	h264_direct.c	0x3d727b
              decode_cabac_residual_dc_internal_skip	1.428647	1.428647			0.0	0.0	0.0	0.0	libavcodec.so.62	decode_cabac_residual_dc_internal_skip	h264_cabac.c	0x3c6c00
               decode_cabac_residual_internal_skip	1.428647	1.428647			0.0	0.0	0.0	0.0	libavcodec.so.62	decode_cabac_residual_internal_skip	h264_cabac.c	0x3c6c0c
                get_cabac	1.428647	1.428647			0.0	0.0	0.0	0.0	libavcodec.so.62	get_cabac	cabac_functions.h	0x3c6d58
                 get_cabac_inline_x86	1.428647	1.428647			0.012001	0.012001	0.0	0.0	libavcodec.so.62	get_cabac_inline_x86	cabac.h	0x3c6d58
              pred_16x8_motion	1.428350	1.428350			0.0	0.0	0.0	0.0	libavcodec.so.62	pred_16x8_motion	h264_mvpred.h	0x3cb0fe
               pred_motion	1.428350	1.428350			0.011998	0.011998	0.0	0.0	libavcodec.so.62	pred_motion	h264_mvpred.h	0x3cb0fe
              pred_motion	0.952502	0.952502			0.0	0.0	0.0	0.0	libavcodec.so.62	pred_motion	h264_mvpred.h	0x3cc2de
               fetch_diagonal_mv	0.952502	0.952502			0.008001	0.008001	0.0	0.0	libavcodec.so.62	fetch_diagonal_mv	h264_mvpred.h	0x3cc340
              pred_8x16_motion	0.952094	0.952094			0.0	0.0	0.0	0.0	libavcodec.so.62	pred_8x16_motion	h264_mvpred.h	0x3cd69f
               pred_motion	0.952094	0.952094			0.007998	0.007998	0.0	0.0	libavcodec.so.62	pred_motion	h264_mvpred.h	0x3cd69f
              decode_cabac_mb_ref	0.951442	0.951442			0.0	0.0	0.0	0.0	libavcodec.so.62	decode_cabac_mb_ref	h264_cabac.c	0x3c6a80
               get_cabac	0.951442	0.951442			0.0	0.0	0.0	0.0	libavcodec.so.62	get_cabac	cabac_functions.h	0x3c6afe
                get_cabac_inline_x86	0.951442	0.951442			0.007992	0.007992	0.0	0.0	libavcodec.so.62	get_cabac_inline_x86	cabac.h	0x3c6afe
              write_back_non_zero_count	0.950407	0.950407			0.007983	0.007983	0.0	0.0	libavcodec.so.62	write_back_non_zero_count	h264_mvpred.h	0x3ca505
              pack8to16	0.948845	0.948845			0.007970	0.007970	0.0	0.0	libavcodec.so.62	pack8to16	h264_cabac.c	0x3cce9a
              decode_cabac_residual_nondc_skip	0.945990	0.945990			0.0	0.0	0.0	0.0	libavcodec.so.62	decode_cabac_residual_nondc_skip	h264_cabac.c	0x3c8ef0
               get_cabac	0.945990	0.945990			0.0	0.0	0.0	0.0	libavcodec.so.62	get_cabac	cabac_functions.h	0x3c8f49
                get_cabac_inline_x86	0.945990	0.945990			0.007946	0.007946	0.0	0.0	libavcodec.so.62	get_cabac_inline_x86	cabac.h	0x3c8f49
          finalize_frame	4.761758	4.761758			0.0	0.0	0.0	0.0	libavcodec.so.62	finalize_frame	h264dec.c	0x4197f0
           ff_print_debug_info2_optimized	4.761758	4.761758			0.007996	0.007996	0.0	0.0	libavcodec.so.62	ff_print_debug_info2_optimized	mpegutils.c	0x733710
            add_mb	2.381889	2.381889			0.020008	0.020008	0.0	0.0	libavcodec.so.62	add_mb	mpegutils.c	0x733df9
            add_mb	1.428013	1.428013			0.011995	0.011995	0.0	0.0	libavcodec.so.62	add_mb	mpegutils.c	0x73390b
    avformat_find_stream_info	3.808729	3.808729			0.0	0.0	0.0	0.0	libavformat.so.62	avformat_find_stream_info	demux.c	0x975f0
     try_decode_frame	3.808729	3.808729			0.0	0.0	0.0	0.0	libavformat.so.62	try_decode_frame	demux.c	0x92860
      avcodec_send_packet	3.808729	3.808729			0.0	0.0	0.0	0.0	libavcodec.so.62	avcodec_send_packet	decode.c	0x2b9e90
       decode_receive_frame_internal	3.808729	3.808729			0.0	0.0	0.0	0.0	libavcodec.so.62	decode_receive_frame_internal	decode.c	0x2b9b20
        ff_decode_receive_frame_internal	3.808729	3.808729			0.0	0.0	0.0	0.0	libavcodec.so.62	ff_decode_receive_frame_internal	decode.c	0x2b95f0
         decode_simple_receive_frame	3.808729	3.808729			0.0	0.0	0.0	0.0	libavcodec.so.62	decode_simple_receive_frame	decode.c	0x2b96c0
          decode_simple_internal	3.808729	3.808729			0.0	0.0	0.0	0.0	libavcodec.so.62	decode_simple_internal	decode.c	0x2b96c0
           h264_decode_frame	3.808729	3.808729			0.0	0.0	0.0	0.0	libavcodec.so.62	h264_decode_frame	h264dec.c	0x419ec0
            decode_nal_units	3.808729	3.808729			0.0	0.0	0.0	0.0	libavcodec.so.62	decode_nal_units	h264dec.c	0x419fb7
             ff_h264_execute_decode_slices	3.808729	3.808729			0.0	0.0	0.0	0.0	libavcodec.so.62	ff_h264_execute_decode_slices	h264_slice.c	0x410680
              decode_slice	3.808729	3.808729			0.0	0.0	0.0	0.0	libavcodec.so.62	decode_slice	h264_slice.c	0x40efc0
               ff_h264_decode_mb_cabac	2.858431	2.858431			0.0	0.0	0.0	0.0	libavcodec.so.62	ff_h264_decode_mb_cabac	h264_cabac.c	0x3c9660
                pred_intra_mode	1.434959	1.434959			0.012054	0.012054	0.0	0.0	libavcodec.so.62	pred_intra_mode	h264_mvpred.h	0x3c9a28
                decode_cabac_luma_residual	1.423472	1.423472			0.0	0.0	0.0	0.0	libavcodec.so.62	decode_cabac_luma_residual	h264_cabac.c	0x3c8400
                 decode_cabac_residual_nondc	1.423472	1.423472			0.0	0.0	0.0	0.0	libavcodec.so.62	decode_cabac_residual_nondc	h264_cabac.c	0x3c8702
                  decode_cabac_residual_nondc_internal	1.423472	1.423472			0.0	0.0	0.0	0.0	libavcodec.so.62	decode_cabac_residual_nondc_internal	h264_cabac.c	0x3c62b0
                   decode_cabac_residual_internal	1.423472	1.423472			0.0	0.0	0.0	0.0	libavcodec.so.62	decode_cabac_residual_internal	h264_cabac.c	0x3c62b2
                    decode_significance_8x8_x86	1.423472	1.423472			0.011957	0.011957	0.0	0.0	libavcodec.so.62	decode_significance_8x8_x86	h264_cabac.c	0x3c6868
               loop_filter	0.950298	0.950298			0.0	0.0	0.0	0.0	libavcodec.so.62	loop_filter	h264_slice.c	0x40add0
                ff_h264_filter_mb_fast	0.950298	0.950298			0.0	0.0	0.0	0.0	libavcodec.so.62	ff_h264_filter_mb_fast	h264_loopfilter.c	0x3dfd80
                 h264_filter_mb_fast_internal	0.950298	0.950298			0.0	0.0	0.0	0.0	libavcodec.so.62	h264_filter_mb_fast_internal	h264_loopfilter.c	0x3e0230
                  filter_mb_edgeh	0.950298	0.950298			0.0	0.0	0.0	0.0	libavcodec.so.62	filter_mb_edgeh	h264_loopfilter.c	0x3e1f3b
                   ..@5224.end	0.950298	0.950298			0.007982	0.007982	0.0	0.0	libavcodec.so.62	..@5224.end	h264_deblock.asm	0xc71b60
